0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39
0.99553,0.0010682,3.1415,7.2103e-05,1.0054,0.00019787,3.1418,-0.00011861,0.99103,0.001478,3.1414,0.00015846,1.0045,0.00027889,3.1418,-0.0001023,0.99768,0.00088102,3.1416,3.0105e-05,0.99244,0.0013452,3.1415,0.00013197,0.98727,0.0018602,3.1413,0.00023096,0.98544,0.0020662,3.1413,0.00026552,0.99656,0.00097742,3.1416,5.1893e-05,1.0077,-2.5124e-05,3.1418,-0.00016333
0.99564,0.0011188,3.1415,6.8644e-05,1.0054,3.1487e-05,3.1418,-0.00011505,0.99118,0.0016277,3.1414,0.00015207,1.0045,0.0001305,3.1417,-9.9357e-05,0.99777,0.0008837,3.1416,2.8167e-05,0.99258,0.0014635,3.1415,0.00012638,0.98747,0.0020892,3.1414,0.00022172,0.98566,0.002333,3.1413,0.00025501,0.99666,0.0010052,3.1416,4.9205e-05,1.0077,-0.00024225,3.1418,-0.00015831
0.99575,0.0011626,3.1415,6.5238e-05,1.0054,-0.00012303,3.1417,-0.00011138,0.99135,0.0017622,3.1415,0.00014576,1.0045,-7.7838e-06,3.1417,-9.6337e-05,0.99786,0.00088364,3.1416,2.6279e-05,0.99273,0.0015695,3.1415,0.00012083,0.98769,0.0022964,3.1414,0.0002125,0.9859,0.0025746,3.1413,0.00024453,0.99676,0.0010282,3.1416,4.6578e-05,1.0076,-0.0004431,3.1418,-0.0001532
0.99587,0.0012,3.1416,6.189e-05,1.0053,-0.00026617,3.1417,-0.00010766,0.99153,0.0018824,3.1415,0.00013952,1.0045,-0.00013633,3.1417,-9.3286e-05,0.99795,0.00088103,3.1416,2.4437e-05,0.99289,0.0016636,3.1415,0.00011532,0.98792,0.0024825,3.1414,0.00020332,0.98617,0.002792,3.1414,0.0002341,0.99686,0.0010467,3.1416,4.4008e-05,1.0076,-0.00062831,3.1418,-0.00014802
0.99599,0.0012314,3.1416,5.8601e-05,1.0053,-0.00039848,3.1417,-0.00010393,0.99173,0.0019887,3.1415,0.0001333,1.0045,-0.00025553,3.1417,-9.0249e-05,0.99803,0.00087609,3.1416,2.2651e-05,0.99306,0.0017466,3.1415,0.00010988,0.98818,0.0026485,3.1414,0.00019422,0.98646,0.0029861,3.1414,0.00022373,0.99697,0.0010609,3.1416,4.1491e-05,1.0075,-0.00079858,3.1418,-0.00014279
0.99611,0.001257,3.1416,5.5376e-05,1.0053,-0.00052055,3.1417,-0.00010024,0.99193,0.0020817,3.1415,0.00012707,1.0045,-0.00036572,3.1417,-8.7255e-05,0.99812,0.00086899,3.1416,2.0926e-05,0.99324,0.0018189,3.1415,0.00010451,0.98845,0.0027953,3.1414,0.0001852,0.98676,0.0031579,3.1414,0.00021344,0.99708,0.0010711,3.1416,3.9015e-05,1.0074,-0.00095455,3.1418,-0.00013751
0.99624,0.0012772,3.1416,5.2216e-05,1.0052,-0.00063304,3.1417,-9.6664e-05,0.99214,0.002162,3.1415,0.00012074,1.0044,-0.00046695,3.1417,-8.4192e-05,0.99821,0.00085993,3.1416,1.927e-05,0.99343,0.0018811,3.1415,9.922e-05,0.98874,0.0029237,3.1415,0.00017627,0.98709,0.0033083,3.1414,0.00020322,0.99718,0.0010773,3.1416,3.6569e-05,1.0073,-0.0010969,3.1417,-0.0001322
0.99637,0.0012924,3.1416,4.9128e-05,1.0051,-0.00073639,3.1417,-9.3208e-05,0.99236,0.0022303,3.1415,0.00011449,1.0044,-0.00055957,3.1417,-8.1064e-05,0.99829,0.00084908,3.1416,1.7684e-05,0.99362,0.0019336,3.1415,9.4015e-05,0.98904,0.0030343,3.1415,0.00016746,0.98742,0.0034381,3.1415,0.00019309,0.99729,0.00108,3.1416,3.4184e-05,1.0072,-0.0012262,3.1417,-0.00012688
0.9965,0.0013028,3.1416,4.6115e-05,1.0051,-0.00083013,3.1417,-8.9667e-05,0.99259,0.0022874,3.1415,0.00010839,1.0043,-0.00064403,3.1417,-7.7912e-05,0.99838,0.0008366,3.1416,1.617e-05,0.99381,0.0019769,3.1415,8.8892e-05,0.98934,0.0031283,3.1415,0.00015878,0.98777,0.0035489,3.1415,0.00018314,0.9974,0.0010794,3.1416,3.1881e-05,1.0071,-0.001343,3.1417,-0.00012155
0.99663,0.0013088,3.1416,4.3183e-05,1.005,-0.00091472,3.1417,-8.606e-05,0.99282,0.0023339,3.1415,0.00010243,1.0043,-0.00072073,3.1417,-7.4765e-05,0.99846,0.00082266,3.1416,1.4729e-05,0.99401,0.0020113,3.1416,8.3847e-05,0.98966,0.0032067,3.1415,0.00015026,0.98813,0.0036418,3.1415,0.00017339,0.99751,0.0010758,3.1416,2.9654e-05,1.0069,-0.0014479,3.1417,-0.00011624
0.99676,0.0013107,3.1416,4.0337e-05,1.0049,-0.00099071,3.1417,-8.2428e-05,0.99305,0.0023705,3.1415,9.658e-05,1.0042,-0.00079005,3.1417,-7.1647e-05,0.99854,0.00080738,3.1416,1.3359e-05,0.99421,0.0020371,3.1416,7.8873e-05,0.98998,0.0032704,3.1415,0.00014193,0.9885,0.0037177,3.1415,0.00016384,0.99761,0.0010694,3.1416,2.7498e-05,1.0068,-0.0015414,3.1417,-0.00011095
0.99689,0.0013086,3.1416,3.7584e-05,1.0048,-0.0010586,3.1417,-7.8807e-05,0.99329,0.0023977,3.1416,9.0847e-05,1.0041,-0.00085235,3.1417,-6.8574e-05,0.99862,0.0007909,3.1416,1.2056e-05,0.99442,0.0020551,3.1416,7.4021e-05,0.99031,0.0033203,3.1415,0.00013379,0.98888,0.0037778,3.1415,0.0001545,0.99772,0.0010604,3.1416,2.5413e-05,1.0066,-0.001624,3.1417,-0.00010571
0.99702,0.001303,3.1416,3.4922e-05,1.0047,-0.0011187,3.1417,-7.5219e-05,0.99353,0.0024162,3.1416,8.5228e-05,1.004,-0.00090796,3.1417,-6.5553e-05,0.9987,0.00077335,3.1416,1.0815e-05,0.99463,0.0020661,3.1416,6.9322e-05,0.99065,0.0033573,3.1415,0.00012584,0.98926,0.0038228,3.1415,0.00014537,0.99783,0.001049,3.1416,2.3396e-05,1.0065,-0.0016961,3.1417,-0.00010053
0.99715,0.001294,3.1416,3.2348e-05,1.0046,-0.0011716,3.1416,-7.1678e-05,0.99378,0.0024265,3.1416,7.9732e-05,1.0039,-0.00095716,3.1416,-6.2585e-05,0.99878,0.00075484,3.1416,9.6287e-06,0.99483,0.0020704,3.1416,6.4774e-05,0.99099,0.0033821,3.1416,0.00011809,0.98964,0.0038537,3.1416,0.00013647,0.99793,0.0010354,3.1416,2.1449e-05,1.0063,-0.0017582,3.1417,-9.5418e-05
0.99728,0.001282,3.1416,2.9864e-05,1.0044,-0.0012175,3.1416,-6.8187e-05,0.99402,0.0024291,3.1416,7.4374e-05,1.0038,-0.0010002,3.1416,-5.9661e-05,0.99885,0.00073546,3.1416,8.489e-06,0.99504,0.0020685,3.1416,6.0374e-05,0.99132,0.0033955,3.1416,0.00011056,0.99003,0.0038715,3.1416,0.00012781,0.99803,0.0010198,3.1416,1.9575e-05,1.0061,-0.0018106,3.1417,-9.04e-05
0.99741,0.0012672,3.1416,2.747e-05,1.0043,-0.0012567,3.1416,-6.4741e-05,0.99426,0.0024246,3.1416,6.9177e-05,1.0037,-0.0010374,3.1416,-5.6768e-05,0.99892,0.00071532,3.1416,7.3853e-06,0.99525,0.0020608,3.1416,5.6121e-05,0.99166,0.0033982,3.1416,0.00010324,0.99041,0.003877,3.1416,0.00011939,0.99813,0.0010024,3.1416,1.7776e-05,1.0059,-0.0018539,3.1416,-8.549e-05
0.99753,0.0012498,3.1416,2.5167e-05,1.0042,-0.0012895,3.1416,-6.1324e-05,0.9945,0.0024135,3.1416,6.4171e-05,1.0036,-0.0010689,3.1416,-5.3881e-05,0.99899,0.00069452,3.1416,6.3185e-06,0.99545,0.0020479,3.1416,5.2015e-05,0.992,0.0033911,3.1416,9.6149e-05,0.9908,0.003871,3.1416,0.00011124,0.99823,0.00098334,3.1416,1.6059e-05,1.0057,-0.001889,3.1416,-8.0699e-05
0.99766,0.0012301,3.1416,2.2954e-05,1.0041,-0.001316,3.1416,-5.791e-05,0.99474,0.0023964,3.1416,5.9391e-05,1.0035,-0.001095,3.1416,-5.0971e-05,0.99906,0.0006732,3.1416,5.3101e-06,0.99566,0.00203,3.1416,4.8057e-05,0.99234,0.0033749,3.1416,8.9289e-05,0.99119,0.0038545,3.1416,0.00010337,0.99833,0.00096287,3.1416,1.4431e-05,1.0055,-0.0019162,3.1416,-7.6028e-05
